Term,pmi,freq_pos,freq_neg,VAD original,VAD extended,valence,arousal,dominance,frequency
presents,0.606,1032,820,1,1,0.781,0.394,0.526,1852
sundae,0.606,38,30,1,1,0.743,0.414,0.404,68
smartass,0.606,38,30,1,1,0.364,0.52,0.62,68
exchange,0.606,1073,853,1,1,0.74,0.569,0.491,1926
embers,0.605,43,34,1,1,0.49,0.481,0.508,77
nurture,0.604,303,241,1,1,0.745,0.378,0.657,544
hop,0.604,1271,1012,1,1,0.45,0.52,0.427,2283
noodle,0.604,230,183,1,1,0.633,0.216,0.225,413
expressive,0.603,127,101,1,1,0.755,0.724,0.685,228
naught,0.603,63,50,1,1,0.344,0.176,0.161,113
handsome,0.603,1521,1212,1,1,0.89,0.6,0.682,2733
letters,0.603,1296,1033,1,1,0.663,0.327,0.364,2329
capitalize,0.602,83,66,1,1,0.771,0.601,0.885,149
directed,0.602,548,437,1,1,0.542,0.49,0.541,985
lookout,0.602,98,78,1,1,0.698,0.538,0.639,176
inseparable,0.602,98,78,1,1,0.7,0.52,0.571,176
pearl,0.602,306,244,1,1,0.905,0.425,0.642,550
diesel,0.602,103,82,1,1,0.49,0.327,0.448,185
appease,0.602,113,90,1,1,0.633,0.278,0.434,203
weeds,0.602,118,94,1,1,0.32,0.551,0.315,212
dissatisfied,0.601,123,98,1,1,0.042,0.561,0.291,221
phantom,0.601,312,249,1,1,0.26,0.759,0.448,561
doe,0.601,511,408,1,1,0.55,0.336,0.336,919
booklet,0.599,19,15,1,1,0.51,0.27,0.351,34
rudder,0.599,14,11,1,1,0.439,0.469,0.509,25
cherub,0.599,14,11,1,1,0.663,0.34,0.455,25
steep,0.599,129,103,1,1,0.312,0.612,0.321,232
scat,0.599,29,23,1,1,0.337,0.548,0.409,52
corporeal,0.599,14,11,1,1,0.52,0.35,0.461,25
piping,0.599,24,19,1,1,0.365,0.337,0.405,43
imissyou,0.599,39,31,1,1,0.48,0.608,0.344,70
namesake,0.599,39,31,1,1,0.418,0.327,0.404,70
domination,0.599,104,83,1,1,0.505,0.786,0.959,187
abduct,0.599,39,31,1,1,0.173,0.72,0.615,70
miffed,0.599,19,15,1,1,0.204,0.726,0.429,34
unbelief,0.599,24,19,1,1,0.265,0.582,0.407,43
insinuate,0.599,34,27,1,1,0.292,0.635,0.413,61
renegade,0.599,44,35,1,1,0.14,0.64,0.509,79
philanthropy,0.599,24,19,1,1,0.745,0.412,0.801,43
crackle,0.599,24,19,1,1,0.327,0.643,0.481,43
infamy,0.599,24,19,1,1,0.177,0.676,0.421,43
lather,0.599,14,11,1,1,0.635,0.327,0.313,25
overgrown,0.599,69,55,1,1,0.333,0.5,0.369,124
ornament,0.599,34,27,1,1,0.561,0.373,0.441,61
viking,0.599,79,63,1,1,0.541,0.755,0.605,142
hypnotic,0.599,34,27,1,1,0.571,0.56,0.569,61
mongrel,0.599,14,11,1,1,0.425,0.438,0.395,25
euphoric,0.599,99,79,1,1,0.745,0.904,0.588,178
wop,0.599,14,11,1,1,0.417,0.452,0.394,25
candlelight,0.599,59,47,1,1,0.789,0.294,0.417,106
mead,0.599,24,19,1,1,0.667,0.337,0.441,43
backwater,0.599,14,11,1,1,0.312,0.41,0.161,25
descendant,0.599,34,27,1,1,0.684,0.42,0.625,61
sweltering,0.599,19,15,1,1,0.204,0.644,0.362,34
disorientation,0.599,14,11,1,1,0.163,0.472,0.212,25
whimsy,0.599,19,15,1,1,0.729,0.639,0.455,34
spotty,0.599,39,31,1,1,0.281,0.606,0.241,70
constable,0.599,14,11,1,1,0.573,0.667,0.764,25
slop,0.599,14,11,1,1,0.306,0.409,0.325,25
cognac,0.599,14,11,1,1,0.615,0.51,0.43,25
spontaneity,0.599,24,19,1,1,0.817,0.698,0.655,43
caviar,0.599,19,15,1,1,0.906,0.394,0.481,34
derivative,0.599,19,15,1,1,0.541,0.491,0.508,34
beseech,0.599,19,15,1,1,0.33,0.441,0.6,34
photo,0.599,3627,2902,1,1,0.729,0.327,0.431,6529
visual,0.599,675,540,1,1,0.813,0.462,0.462,1215
detective,0.599,365,292,1,1,0.5,0.764,0.901,657
shifting,0.599,335,268,1,1,0.518,0.548,0.546,603
little,0.599,68556,54898,1,1,0.385,0.16,0.213,123454
brag,0.598,511,409,1,1,0.347,0.545,0.578,920
bottom,0.598,4312,3454,1,1,0.417,0.37,0.291,7766
darkened,0.598,155,124,1,1,0.135,0.44,0.452,279
mask,0.598,2114,1694,1,1,0.51,0.49,0.537,3808
roaring,0.597,120,96,1,1,0.449,0.817,0.634,216
local,0.597,4719,3783,1,1,0.656,0.269,0.452,8502
imprisoned,0.597,231,185,1,1,0.032,0.717,0.302,416
excessive,0.597,332,266,1,1,0.417,0.731,0.601,598
mature,0.597,1427,1144,1,1,0.625,0.347,0.6,2571
homeboy,0.597,201,161,1,1,0.602,0.255,0.436,362
tuck,0.597,196,157,1,1,0.367,0.473,0.361,353
strategy,0.597,955,766,1,1,0.704,0.667,0.858,1721
retarded,0.596,485,389,1,1,0.302,0.462,0.161,874
unusually,0.596,80,64,1,1,0.385,0.406,0.358,144
conceited,0.596,80,64,1,1,0.194,0.667,0.473,144
damn,0.596,34524,27707,1,1,0.073,0.784,0.431,62231
sitting,0.596,15785,12669,1,1,0.561,0.146,0.353,28454
schoolwork,0.596,75,60,1,1,0.479,0.5,0.481,135
sadistic,0.596,146,117,1,1,0.031,0.906,0.618,263
excerpt,0.596,131,105,1,1,0.437,0.367,0.543,236
beaver,0.596,65,52,1,1,0.49,0.344,0.393,117
cohort,0.596,126,101,1,1,0.459,0.551,0.566,227
elegant,0.596,126,101,1,1,0.865,0.5,0.685,227
cattle,0.595,116,93,1,1,0.622,0.34,0.445,209
perpetuate,0.595,111,89,1,1,0.397,0.588,0.788,200
spanking,0.595,55,44,1,1,0.194,0.736,0.392,99
elders,0.595,437,351,1,1,0.602,0.26,0.441,788
montage,0.595,106,85,1,1,0.438,0.52,0.388,191
mediocrity,0.595,208,167,1,1,0.073,0.398,0.225,375
carols,0.595,50,40,1,1,0.847,0.42,0.491,90
riding,0.595,1422,1143,1,1,0.694,0.654,0.62,2565
entertain,0.594,1795,1443,1,1,0.918,0.684,0.598,3238
mythical,0.594,96,77,1,1,0.625,0.556,0.583,173
gab,0.594,142,114,1,1,0.5,0.471,0.375,256
sundown,0.594,45,36,1,1,0.812,0.276,0.445,81
song,0.594,38054,30613,1,1,0.854,0.413,0.5,68667
decaying,0.594,86,69,1,1,0.073,0.51,0.214,155
dam,0.593,993,799,1,1,0.25,0.553,0.394,1792
drugs,0.593,4201,3381,1,1,0.167,0.75,0.368,7582
foreboding,0.593,40,32,1,1,0.439,0.706,0.636,72
whammy,0.593,40,32,1,1,0.461,0.491,0.345,72
folklore,0.593,40,32,1,1,0.755,0.585,0.449,72
worldly,0.593,122,98,1,1,0.438,0.612,0.295,220
lifestyle,0.593,1578,1270,1,1,0.75,0.472,0.645,2848
chorus,0.593,656,528,1,1,0.62,0.417,0.5,1184
destination,0.593,739,595,1,1,0.708,0.471,0.637,1334
pictures,0.593,4846,3903,1,1,0.653,0.24,0.405,8749
connection,0.593,5224,4208,1,1,0.729,0.56,0.655,9432
truss,0.593,35,28,1,1,0.521,0.482,0.569,63
startling,0.593,71,57,1,1,0.75,0.768,0.83,128
barbed,0.593,35,28,1,1,0.177,0.594,0.455,63
eavesdropping,0.593,35,28,1,1,0.49,0.38,0.441,63
released,0.592,1926,1552,1,1,0.844,0.49,0.651,3478
musician,0.592,391,315,1,1,0.816,0.509,0.618,706
rejects,0.591,247,199,1,1,0.083,0.637,0.422,446
cacophony,0.591,30,24,1,1,0.408,0.562,0.44,54
madman,0.591,118,95,1,1,0.135,0.88,0.312,213
femme,0.591,118,95,1,1,0.551,0.529,0.398,213
foolish,0.591,958,773,1,1,0.316,0.255,0.109,1731
foresee,0.59,82,66,1,1,0.583,0.452,0.522,148
entertained,0.59,524,423,1,1,0.902,0.644,0.712,947
superior,0.59,810,654,1,1,0.801,0.697,0.94,1464
giver,0.59,155,125,1,1,0.688,0.415,0.658,280
tranquil,0.59,103,83,1,1,0.917,0.094,0.355,186
falcon,0.59,103,83,1,1,0.557,0.58,0.678,186
panacea,0.59,25,20,1,1,0.42,0.427,0.613,45
untamed,0.59,25,20,1,1,0.429,0.778,0.709,45
degeneracy,0.59,25,20,1,1,0.143,0.72,0.298,45
inn,0.59,176,142,1,1,0.66,0.284,0.475,318
steak,0.589,437,353,1,1,0.625,0.359,0.315,790
lama,0.589,187,151,1,1,0.56,0.32,0.4,338
dashing,0.589,46,37,1,1,0.612,0.627,0.799,83
autograph,0.589,46,37,1,1,0.735,0.565,0.473,83
embark,0.589,93,75,1,1,0.541,0.55,0.619,168
tame,0.589,208,168,1,1,0.56,0.604,0.642,376
hibernation,0.589,67,54,1,1,0.469,0.245,0.384,121
rampage,0.589,67,54,1,1,0.24,0.875,0.509,121
stimulating,0.588,88,71,1,1,0.74,0.804,0.809,159
shunned,0.588,376,304,1,1,0.271,0.464,0.367,680
astray,0.588,130,105,1,1,0.098,0.676,0.308,235
keeper,0.588,377,305,1,1,0.612,0.457,0.773,682
prance,0.588,20,16,1,1,0.683,0.547,0.435,36
stunner,0.588,20,16,1,1,0.418,0.78,0.492,36
leprechaun,0.588,20,16,1,1,0.417,0.48,0.417,36
chatterbox,0.588,20,16,1,1,0.459,0.548,0.482,36
earthy,0.588,20,16,1,1,0.375,0.413,0.404,36
individual,0.588,3522,2851,1,1,0.627,0.327,0.533,6373
aye,0.587,1397,1131,1,1,0.562,0.42,0.392,2528
absorbed,0.587,241,195,1,1,0.49,0.471,0.519,436
onion,0.587,257,208,1,1,0.378,0.367,0.382,465
greatness,0.587,752,609,1,1,0.99,0.75,0.943,1361
nickname,0.587,273,221,1,1,0.49,0.47,0.263,494
chamber,0.587,484,392,1,1,0.583,0.373,0.455,876
amusement,0.586,226,183,1,1,0.929,0.837,0.803,409
wright,0.586,168,136,1,1,0.54,0.528,0.389,304
remote,0.586,1183,959,1,1,0.458,0.333,0.477,2142
ballet,0.586,110,89,1,1,0.656,0.48,0.358,199
pipe,0.586,290,235,1,1,0.541,0.34,0.33,525
fictional,0.586,634,514,1,1,0.43,0.49,0.34,1148
simulator,0.586,89,72,1,1,0.677,0.559,0.583,161
jam,0.586,1259,1021,1,1,0.51,0.548,0.318,2280
yak,0.585,52,42,1,1,0.469,0.422,0.422,94
floss,0.585,68,55,1,1,0.5,0.28,0.278,123
innovative,0.585,153,124,1,1,0.88,0.64,0.83,277
rye,0.585,84,68,1,1,0.49,0.298,0.411,152
replay,0.584,404,328,1,1,0.612,0.522,0.761,732
snarling,0.584,15,12,1,1,0.312,0.704,0.491,27
anvil,0.584,15,12,1,1,0.38,0.51,0.604,27
proton,0.584,15,12,1,1,0.458,0.415,0.491,27
temporal,0.584,47,38,1,1,0.5,0.413,0.36,85
screenplay,0.584,63,51,1,1,0.5,0.406,0.518,114
boutique,0.584,31,25,1,1,0.745,0.49,0.441,56
mastermind,0.584,47,38,1,1,0.792,0.625,0.918,85
enlarge,0.584,31,25,1,1,0.735,0.606,0.688,56
pillowcase,0.584,15,12,1,1,0.5,0.179,0.25,27
fireman,0.584,31,25,1,1,0.583,0.745,0.755,56
induce,0.584,63,51,1,1,0.257,0.606,0.684,114
irrelevant,0.584,1002,814,1,1,0.138,0.311,0.296,1816
hank,0.584,544,442,1,1,0.51,0.375,0.339,986
poster,0.583,668,543,1,1,0.542,0.275,0.365,1211
rekindle,0.583,74,60,1,1,0.656,0.52,0.788,134
nightly,0.583,235,191,1,1,0.673,0.41,0.474,426
degenerate,0.582,187,152,1,1,0.069,0.724,0.264,339
pretty,0.582,34017,27688,1,1,0.875,0.516,0.561,61705
continuum,0.582,42,34,1,1,0.677,0.39,0.491,76
internet,0.582,8438,6868,1,1,0.76,0.462,0.755,15306
curl,0.582,806,656,1,1,0.385,0.452,0.351,1462
mundane,0.582,268,218,1,1,0.312,0.42,0.48,486
welsh,0.582,182,148,1,1,0.49,0.385,0.5,330
suburban,0.582,193,157,1,1,0.439,0.45,0.453,350
departed,0.581,150,122,1,1,0.245,0.536,0.391,272
instability,0.581,150,122,1,1,0.177,0.76,0.353,272
fantasia,0.581,26,21,1,1,0.898,0.694,0.436,47
pinot,0.581,26,21,1,1,0.365,0.37,0.361,47
nicotine,0.581,107,87,1,1,0.235,0.608,0.447,194
bookstore,0.581,188,153,1,1,0.771,0.18,0.503,341
rabies,0.581,26,21,1,1,0.115,0.75,0.382,47
wander,0.581,875,713,1,1,0.427,0.417,0.33,1588
wick,0.581,145,118,1,1,0.337,0.481,0.309,263
river,0.581,1703,1388,1,1,0.688,0.392,0.605,3091
taxi,0.581,659,537,1,1,0.542,0.362,0.43,1196
sketch,0.581,340,277,1,1,0.704,0.276,0.42,617
surrogate,0.58,64,52,1,1,0.406,0.59,0.472,116
fricking,0.58,140,114,1,1,0.333,0.642,0.357,254
rover,0.58,319,260,1,1,0.51,0.538,0.421,579
tar,0.58,75,61,1,1,0.438,0.44,0.57,136
ingredient,0.58,75,61,1,1,0.792,0.373,0.451,136
splendid,0.58,113,92,1,1,0.896,0.74,0.81,205
angle,0.579,462,377,1,1,0.541,0.33,0.455,839
egg,0.579,909,742,1,1,0.684,0.241,0.293,1651
sill,0.579,59,48,1,1,0.433,0.375,0.324,107
lineup,0.579,201,164,1,1,0.635,0.427,0.638,365
pop,0.579,3407,2783,1,1,0.673,0.51,0.491,6190
sappy,0.578,447,365,1,1,0.583,0.469,0.33,812
childlike,0.578,81,66,1,1,0.656,0.372,0.293,147
lowlife,0.578,103,84,1,1,0.296,0.529,0.309,187
excluded,0.578,563,460,1,1,0.061,0.54,0.134,1023
euro,0.578,229,187,1,1,0.68,0.441,0.521,416
greed,0.577,685,560,1,1,0.173,0.78,0.528,1245
outer,0.577,411,336,1,1,0.552,0.471,0.456,747
ugly,0.577,12679,10371,1,1,0.167,0.63,0.254,23050
material,0.577,1285,1051,1,1,0.521,0.363,0.439,2336
sophisticated,0.577,109,89,1,1,0.865,0.481,0.845,198
charmed,0.577,76,62,1,1,0.938,0.57,0.769,138
posture,0.577,98,80,1,1,0.562,0.309,0.598,178
deflection,0.577,43,35,1,1,0.188,0.5,0.382,78
elude,0.577,21,17,1,1,0.438,0.521,0.464,38
tenfold,0.577,43,35,1,1,0.469,0.418,0.5,78
approximate,0.577,21,17,1,1,0.551,0.56,0.52,38
statesman,0.577,32,26,1,1,0.51,0.49,0.736,58
beset,0.577,21,17,1,1,0.385,0.717,0.317,38
rehabilitate,0.577,21,17,1,1,0.671,0.538,0.642,38
mystique,0.577,21,17,1,1,0.668,0.633,0.667,38
haystack,0.577,21,17,1,1,0.552,0.292,0.331,38
mammoth,0.577,32,26,1,1,0.48,0.471,0.537,58
santa,0.577,990,810,1,1,0.735,0.286,0.509,1800
decay,0.576,264,216,1,1,0.143,0.312,0.17,480
skinny,0.576,839,687,1,1,0.333,0.333,0.298,1526
monopoly,0.576,154,126,1,1,0.449,0.509,0.64,280
treasures,0.575,143,117,1,1,0.867,0.771,0.842,260
fig,0.575,71,58,1,1,0.573,0.39,0.339,129
impatience,0.575,71,58,1,1,0.278,0.78,0.411,129
incessantly,0.575,71,58,1,1,0.417,0.765,0.606,129
scrap,0.575,132,108,1,1,0.156,0.339,0.173,240
jasper,0.575,121,99,1,1,0.48,0.425,0.402,220
harrowing,0.575,99,81,1,1,0.209,0.81,0.474,180
prickly,0.575,49,40,1,1,0.333,0.587,0.456,89
tandem,0.575,49,40,1,1,0.552,0.406,0.485,89
dibs,0.574,38,31,1,1,0.51,0.41,0.391,69
sole,0.574,763,626,1,1,0.427,0.194,0.279,1389
brawl,0.574,66,54,1,1,0.104,0.938,0.603,120
banana,0.574,608,499,1,1,0.612,0.23,0.241,1107
rodeo,0.574,94,77,1,1,0.49,0.676,0.588,171
stereo,0.573,150,123,1,1,0.617,0.519,0.5,273
monkey,0.573,603,495,1,1,0.548,0.449,0.283,1098
poem,0.573,1757,1443,1,1,0.81,0.27,0.571,3200
compost,0.573,27,22,1,1,0.48,0.404,0.441,49
hundredth,0.573,27,22,1,1,0.427,0.368,0.466,49
behemoth,0.573,27,22,1,1,0.583,0.781,0.853,49
superficial,0.573,386,317,1,1,0.357,0.407,0.309,703
fort,0.573,420,345,1,1,0.78,0.673,0.86,765
flashing,0.573,246,202,1,1,0.604,0.574,0.438,448
anew,0.572,145,119,1,1,0.771,0.358,0.385,264
substitute,0.572,387,318,1,1,0.427,0.406,0.398,705
added,0.572,2003,1647,1,1,0.562,0.405,0.509,3650
barrel,0.572,230,189,1,1,0.429,0.298,0.474,419
green,0.572,3713,3054,1,1,0.63,0.306,0.333,6767
orb,0.572,61,50,1,1,0.463,0.37,0.444,111
riveting,0.572,61,50,1,1,0.448,0.544,0.394,111
blaze,0.571,174,143,1,1,0.698,0.467,0.658,317
blazing,0.571,95,78,1,1,0.594,0.896,0.735,173
sickly,0.571,95,78,1,1,0.188,0.55,0.191,173
dash,0.571,293,241,1,1,0.574,0.312,0.324,534
awake,0.571,5627,4632,1,1,0.667,0.469,0.741,10259
definition,0.571,1369,1127,1,1,0.573,0.375,0.579,2496
buck,0.571,520,428,1,1,0.677,0.577,0.72,948
watery,0.57,84,69,1,1,0.367,0.461,0.292,153
bovine,0.57,16,13,1,1,0.449,0.255,0.353,29
bountiful,0.57,16,13,1,1,0.854,0.596,0.759,29
overlord,0.57,33,27,1,1,0.75,0.755,0.932,60
oceanic,0.57,16,13,1,1,0.74,0.317,0.632,29
crusher,0.57,16,13,1,1,0.271,0.709,0.598,29
incestuous,0.57,16,13,1,1,0.188,0.736,0.442,29
specialize,0.57,50,41,1,1,0.776,0.54,0.861,91
transcription,0.57,16,13,1,1,0.592,0.455,0.615,29
mannered,0.57,33,27,1,1,0.469,0.556,0.291,60
floater,0.57,16,13,1,1,0.48,0.433,0.37,29
yellows,0.57,16,13,1,1,0.57,0.306,0.318,29
porcupine,0.57,33,27,1,1,0.388,0.421,0.367,60
glowing,0.57,373,307,1,1,0.94,0.62,0.737,680
affectionate,0.57,430,354,1,1,0.949,0.422,0.55,784
innovation,0.57,141,116,1,1,0.949,0.68,0.89,257
bile,0.57,124,102,1,1,0.157,0.461,0.324,226
fishing,0.57,465,383,1,1,0.677,0.283,0.405,848
collector,0.57,90,74,1,1,0.552,0.481,0.648,164
immense,0.57,625,515,1,1,0.755,0.75,0.811,1140
indigo,0.57,73,60,1,1,0.514,0.365,0.473,133
shrivel,0.569,56,46,1,1,0.16,0.409,0.143,102
trumpet,0.569,96,79,1,1,0.573,0.57,0.393,175
cupcake,0.569,176,145,1,1,0.656,0.333,0.344,321
prompt,0.569,216,178,1,1,0.602,0.548,0.582,394
occupied,0.569,770,635,1,1,0.337,0.546,0.441,1405
rig,0.569,79,65,1,1,0.542,0.382,0.746,144
checkmate,0.569,39,32,1,1,0.667,0.708,0.75,71
heroism,0.569,39,32,1,1,0.844,0.802,0.898,71
stir,0.569,302,249,1,1,0.448,0.773,0.453,551
smoker,0.568,165,136,1,1,0.208,0.528,0.311,301
contemporary,0.568,171,141,1,1,0.72,0.365,0.569,312
fab,0.568,418,345,1,1,0.49,0.38,0.406,763
networking,0.568,309,255,1,1,0.625,0.482,0.545,564
port,0.568,269,222,1,1,0.55,0.409,0.513,491
peridot,0.567,22,18,1,1,0.458,0.481,0.435,40
fallback,0.567,22,18,1,1,0.458,0.358,0.508,40
indigestion,0.567,22,18,1,1,0.204,0.61,0.182,40
bowling,0.567,235,194,1,1,0.656,0.431,0.309,429
cutie,0.567,754,623,1,1,0.638,0.528,0.464,1377
proposition,0.567,74,61,1,1,0.627,0.75,0.565,135
dependence,0.566,132,109,1,1,0.25,0.451,0.433,241
frightened,0.566,1133,937,1,1,0.153,0.817,0.255,2070
liquor,0.566,451,373,1,1,0.603,0.702,0.433,824
celebrations,0.566,225,186,1,1,0.958,0.794,0.714,411
pacifier,0.566,28,23,1,1,0.615,0.342,0.356,51
carelessness,0.566,28,23,1,1,0.245,0.482,0.33,51
cockpit,0.566,28,23,1,1,0.52,0.424,0.343,51
anus,0.566,57,47,1,1,0.347,0.644,0.35,104
formation,0.565,121,100,1,1,0.615,0.453,0.731,221
aroused,0.565,63,52,1,1,0.708,0.952,0.667,115
seed,0.565,453,375,1,1,0.656,0.135,0.306,828
lower,0.565,3358,2781,1,1,0.327,0.296,0.258,6139
sand,0.565,1030,853,1,1,0.582,0.279,0.304,1883
burrow,0.564,34,28,1,1,0.438,0.28,0.355,62
dodge,0.564,139,115,1,1,0.333,0.76,0.509,254
introspective,0.564,174,144,1,1,0.552,0.36,0.471,318
prodigy,0.564,69,57,1,1,0.812,0.704,0.824,126
cam,0.564,1295,1073,1,1,0.448,0.363,0.355,2368
mitt,0.564,75,62,1,1,0.406,0.183,0.264,137
pulp,0.564,75,62,1,1,0.469,0.231,0.324,137
weed,0.564,2263,1876,1,1,0.459,0.294,0.364,4139
vast,0.564,1469,1218,1,1,0.52,0.535,0.545,2687
trickster,0.564,40,33,1,1,0.375,0.68,0.446,73
vale,0.564,122,101,1,1,0.592,0.276,0.387,223
prize,0.564,450,373,1,1,0.885,0.763,0.67,823
fickle,0.563,128,106,1,1,0.406,0.481,0.346,234
ashes,0.563,609,505,1,1,0.327,0.279,0.142,1114
kinship,0.563,87,72,1,1,0.771,0.3,0.652,159
audacity,0.563,533,442,1,1,0.76,0.755,0.916,975
bin,0.563,733,608,1,1,0.422,0.304,0.327,1341
strait,0.563,46,38,1,1,0.438,0.433,0.412,84
hypnosis,0.563,46,38,1,1,0.417,0.41,0.546,84
sibling,0.563,1040,863,1,1,0.857,0.34,0.636,1903
insert,0.562,635,527,1,1,0.481,0.552,0.519,1162
critter,0.562,52,43,1,1,0.542,0.539,0.482,95
torment,0.562,347,288,1,1,0.057,0.75,0.387,635
steamy,0.562,58,48,1,1,0.479,0.538,0.445,106
teal,0.562,58,48,1,1,0.54,0.293,0.321,106
appoint,0.562,58,48,1,1,0.565,0.33,0.509,106
wonder,0.562,19149,15904,1,1,0.939,0.771,0.765,35053
delusion,0.562,336,279,1,1,0.344,0.647,0.4,615
innate,0.561,141,117,1,1,0.49,0.4,0.521,258
bookmark,0.561,76,63,1,1,0.543,0.441,0.415,139
chart,0.561,633,526,1,1,0.469,0.317,0.33,1159
echo,0.561,1143,950,1,1,0.573,0.373,0.345,2093
pariah,0.561,94,78,1,1,0.397,0.478,0.293,172
sterling,0.56,118,98,1,1,0.529,0.481,0.615,216
comedian,0.56,243,202,1,1,0.812,0.735,0.598,445
grape,0.56,124,103,1,1,0.729,0.122,0.295,227
gang,0.56,2417,2011,1,1,0.217,0.85,0.629,4428
carnival,0.56,148,123,1,1,0.927,0.888,0.555,271
text,0.56,13600,11321,1,1,0.604,0.157,0.402,24921
site,0.559,1840,1532,1,1,0.677,0.265,0.452,3372
fundamentally,0.559,286,238,1,1,0.653,0.441,0.759,524
evening,0.559,4701,3915,1,1,0.458,0.185,0.318,8616
harass,0.559,400,333,1,1,0.16,0.775,0.62,733
intro,0.559,616,513,1,1,0.51,0.331,0.657,1129
follow,0.559,15789,13156,1,1,0.667,0.509,0.6,28945
slab,0.559,47,39,1,1,0.398,0.265,0.264,86
hugger,0.559,41,34,1,1,0.52,0.48,0.412,75
lull,0.559,65,54,1,1,0.602,0.13,0.402,119
delightful,0.559,233,194,1,1,0.918,0.735,0.644,427
capture,0.559,473,394,1,1,0.357,0.65,0.537,867
intergalactic,0.559,35,29,1,1,0.562,0.661,0.741,64
tubby,0.559,23,19,1,1,0.427,0.423,0.353,42
unorthodox,0.559,23,19,1,1,0.34,0.48,0.441,42
repelling,0.559,17,14,1,1,0.184,0.633,0.429,31
transsexual,0.559,35,29,1,1,0.264,0.815,0.423,64
wordy,0.559,17,14,1,1,0.643,0.478,0.586,31
hornet,0.559,29,24,1,1,0.398,0.594,0.5,53
altitude,0.559,29,24,1,1,0.708,0.482,0.736,53
incline,0.559,17,14,1,1,0.49,0.423,0.345,31
unmoved,0.559,17,14,1,1,0.184,0.355,0.36,31
elm,0.559,23,19,1,1,0.51,0.345,0.321,42
idealist,0.559,23,19,1,1,0.816,0.51,0.802,42
tart,0.559,59,49,1,1,0.719,0.38,0.219,108
yeast,0.559,35,29,1,1,0.5,0.35,0.327,64
coolness,0.559,41,34,1,1,0.49,0.307,0.548,75
infantile,0.559,41,34,1,1,0.604,0.382,0.259,75
remnant,0.559,71,59,1,1,0.367,0.312,0.388,130
beetle,0.559,47,39,1,1,0.323,0.356,0.295,86
exposition,0.559,23,19,1,1,0.521,0.627,0.655,42
ejaculate,0.559,17,14,1,1,0.604,0.896,0.604,31
righty,0.559,17,14,1,1,0.75,0.314,0.786,31
dagger,0.559,95,79,1,1,0.224,0.797,0.613,174
smog,0.559,17,14,1,1,0.271,0.48,0.382,31
prosperity,0.559,239,199,1,1,0.917,0.6,0.86,438
carpal,0.559,23,19,1,1,0.449,0.327,0.42,42
yaw,0.559,89,74,1,1,0.586,0.592,0.491,163
cell,0.559,3763,3136,1,1,0.541,0.375,0.465,6899
laughter,0.558,1861,1551,1,1,0.959,0.654,0.588,3412
soul,0.558,23611,19681,1,1,0.77,0.22,0.51,43292
butterfly,0.558,741,618,1,1,0.892,0.327,0.314,1359
notorious,0.557,120,100,1,1,0.366,0.582,0.609,220
energetic,0.557,308,257,1,1,0.847,0.868,0.902,565
fulfilling,0.557,799,667,1,1,0.823,0.417,0.755,1466
era,0.557,1799,1502,1,1,0.615,0.407,0.449,3301
sweater,0.557,387,323,1,1,0.704,0.245,0.295,710
impoverished,0.556,90,75,1,1,0.125,0.311,0.203,165
evolution,0.556,412,344,1,1,0.781,0.657,0.854,756
galactic,0.556,78,65,1,1,0.656,0.67,0.776,143
accompany,0.556,2339,1954,1,1,0.833,0.406,0.585,4293
web,0.556,844,705,1,1,0.583,0.411,0.519,1549
equivalent,0.556,516,431,1,1,0.646,0.347,0.5,947
upper,0.556,529,442,1,1,0.74,0.529,0.868,971
spawn,0.555,176,147,1,1,0.542,0.586,0.709,323
tin,0.555,268,224,1,1,0.469,0.37,0.217,492
demon,0.555,1711,1431,1,1,0.037,0.908,0.509,3142
relevant,0.554,1051,880,1,1,0.719,0.608,0.764,1931
understatement,0.553,307,257,1,1,0.347,0.48,0.473,564
ferret,0.553,73,61,1,1,0.385,0.391,0.398,134
flaunt,0.553,73,61,1,1,0.438,0.611,0.525,134
heretic,0.553,36,30,1,1,0.09,0.71,0.447,66
utopian,0.553,36,30,1,1,0.542,0.327,0.552,66
bulge,0.553,36,30,1,1,0.26,0.487,0.4,66
adverts,0.553,141,118,1,1,0.551,0.5,0.595,259
sigh,0.553,5468,4583,1,1,0.469,0.387,0.273,10051
quid,0.553,67,56,1,1,0.479,0.378,0.327,123
sublime,0.553,135,113,1,1,0.784,0.333,0.585,248
canine,0.553,67,56,1,1,0.573,0.569,0.425,123
manor,0.553,166,139,1,1,0.646,0.358,0.738,305
digs,0.553,98,82,1,1,0.448,0.67,0.635,180
domino,0.553,98,82,1,1,0.594,0.51,0.473,180
logo,0.552,643,539,1,1,0.469,0.296,0.565,1182
depressing,0.552,5833,4891,1,1,0.146,0.559,0.216,10724
rhyming,0.552,30,25,1,1,0.729,0.41,0.5,55
hight,0.552,30,25,1,1,0.667,0.637,0.645,55
illumination,0.552,30,25,1,1,0.76,0.588,0.537,55
otter,0.552,92,77,1,1,0.439,0.216,0.339,169
brisk,0.552,30,25,1,1,0.719,0.745,0.742,55
milkshake,0.552,123,103,1,1,0.796,0.521,0.33,226
jacks,0.552,92,77,1,1,0.49,0.4,0.505,169
fertile,0.552,61,51,1,1,0.888,0.408,0.704,112
remorseful,0.552,30,25,1,1,0.347,0.429,0.25,55
